NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
BE3,Région wallonne,24/02/2017,274.0147654,276.4036162,0.002734628,3.099921048,-1.101655015
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/02/2017,274.1131584,278.1247879,3.78E-06,2.176362239,4.29939607
BE2,Vlaams Gewest,25/02/2017,274.4874331,278.5605066,7.63E-06,2.211839613,4.140901405
BE3,Région wallonne,25/02/2017,272.9283173,276.6629796,5.18E-06,1.683722459,3.722960839
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/02/2017,277.7659092,281.8322322,2.24E-04,2.920232665,4.745285706
BE2,Vlaams Gewest,26/02/2017,278.1931687,282.1570643,7.61E-04,2.941000987,4.396439979
BE3,Région wallonne,26/02/2017,276.3656701,280.0976845,1.85E-04,2.73403644,4.482963797
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/02/2017,278.5893535,281.93709,0.007026202,3.249048303,6.736764008
BE2,Vlaams Gewest,27/02/2017,278.6089987,282.0476668,0.007460524,2.912695809,6.355445573
BE3,Région wallonne,27/02/2017,278.404251,280.9980585,0.007898704,3.316178542,6.821486745
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/02/2017,273.4776194,278.1805554,0.002750263,4.266167293,4.659640611
BE2,Vlaams Gewest,28/02/2017,273.9428701,278.4382977,0.003216582,4.186571406,4.272950042
BE3,Région wallonne,28/02/2017,273.9659681,276.5926842,0.006319428,3.976327464,4.458059774
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/03/2017,277.6597382,279.9335426,0.00675858,4.409610366,2.892905376
BE2,Vlaams Gewest,01/03/2017,277.6790609,279.9770617,0.006661531,3.997206766,2.313080024
BE3,Région wallonne,01/03/2017,277.0928806,278.5044381,0.009272705,4.442292889,3.647224827
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/03/2017,273.597536,280.1584715,0.001103438,6.459925512,2.244018658
BE2,Vlaams Gewest,02/03/2017,274.1035134,280.3166154,0.001172362,6.457960097,2.139066768
BE3,Région wallonne,02/03/2017,273.400743,278.9225143,0.001294634,6.280523522,2.282487628
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/03/2017,276.2848742,280.9234188,5.38E-04,-0.975601255,3.963192812
BE2,Vlaams Gewest,03/03/2017,276.5549867,280.6508564,0.001481825,-1.020845119,3.524402321
BE3,Région wallonne,03/03/2017,275.5108364,280.0669951,7.78E-04,-1.413438683,4.236539701
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/03/2017,279.4390741,282.5158074,0.005570826,1.204670314,3.627200608
BE2,Vlaams Gewest,04/03/2017,279.6094475,282.5314759,0.005924083,0.916072292,3.385294927
BE3,Région wallonne,04/03/2017,278.1402157,281.639478,0.007036257,0.863911895,3.696760814
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/03/2017,276.7739107,279.0383512,0.006510614,2.643013002,5.091165887
BE2,Vlaams Gewest,05/03/2017,277.0001933,279.3379913,0.006110885,2.253736105,4.813562535
BE3,Région wallonne,05/03/2017,276.1353937,277.9471464,0.008480584,2.750785381,4.875543715
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/03/2017,277.0938711,279.0860169,0.006014492,4.03946905,0.102527984
BE2,Vlaams Gewest,06/03/2017,277.2903105,279.2778304,0.005658302,3.654797885,-0.176183366
BE3,Région wallonne,06/03/2017,276.4030291,278.0635009,0.007683243,4.239918675,0.39581632
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/03/2017,276.2499746,278.6644871,0.001512088,2.552791261,-0.138873129
BE2,Vlaams Gewest,07/03/2017,276.6014529,278.8001785,0.001746324,2.512699738,-0.258624598
BE3,Région wallonne,07/03/2017,275.5925418,277.6267729,0.002419234,2.710075755,-0.217837435
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/03/2017,279.8258017,280.8560367,0.013447176,2.804215364,3.416930805
BE2,Vlaams Gewest,08/03/2017,279.8203824,280.8271884,0.012422317,2.606755211,3.063314891
BE3,Région wallonne,08/03/2017,278.6081402,279.3618437,0.014799131,2.679490084,3.485768548
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/03/2017,281.1189702,283.2155055,0.002386292,3.552208925,-0.386054826
BE2,Vlaams Gewest,09/03/2017,281.0455994,283.0641148,0.00219603,3.408472809,-0.363434411
BE3,Région wallonne,09/03/2017,281.048344,282.5025246,0.00451871,3.707836868,-0.385606793
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/03/2017,275.0033021,279.130259,1.72E-06,-1.395667346,0.640883717
BE2,Vlaams Gewest,10/03/2017,275.3374086,279.3077837,1.72E-06,-1.187431553,0.765094961
BE3,Région wallonne,10/03/2017,274.2846041,278.2451497,1.72E-06,-1.036333143,0.370826831
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/03/2017,275.8498221,281.1017291,-4.47E-09,-1.687032548,1.388337304
BE2,Vlaams Gewest,11/03/2017,276.0852069,280.9538127,-4.47E-09,-1.747935097,1.223257935
BE3,Région wallonne,11/03/2017,274.7656994,280.6187017,2.51E-08,-1.812176715,1.776593399
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/03/2017,276.9478148,282.3415974,4.85E-05,-0.80148232,0.98459166
BE2,Vlaams Gewest,12/03/2017,276.9534593,281.8517957,5.61E-06,-1.127954164,0.603834776
BE3,Région wallonne,12/03/2017,275.2335571,281.6454435,1.09E-05,-1.719934269,1.829131018
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/03/2017,277.8373709,280.2824893,8.64E-06,1.639038222,-1.810068238
BE2,Vlaams Gewest,13/03/2017,277.9558179,280.4934578,5.48E-06,1.381825879,-1.643555619
BE3,Région wallonne,13/03/2017,276.9786983,280.2866186,1.27E-05,0.840980345,-1.5239248
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/03/2017,279.2789642,281.9455538,4.86E-05,2.34099201,1.293568151
BE2,Vlaams Gewest,14/03/2017,279.5178178,282.080304,4.01E-05,2.409937226,1.221903558
BE3,Région wallonne,14/03/2017,278.6125774,281.1425512,4.79E-05,2.001292776,0.485171214
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/03/2017,280.2473599,283.5140405,1.02E-04,0.575562305,-0.333791284
BE2,Vlaams Gewest,15/03/2017,280.3945294,283.52856,6.78E-05,0.638633602,-0.450443413
BE3,Région wallonne,15/03/2017,279.7057102,282.4746961,1.38E-04,0.301570319,-0.893418945
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/03/2017,279.4783463,283.2524381,1.29E-06,0.709996058,2.191664194
BE2,Vlaams Gewest,16/03/2017,279.5880936,283.087721,1.36E-06,0.855804648,1.913348503
BE3,Région wallonne,16/03/2017,278.5640377,282.5040806,1.31E-06,0.069173749,2.145968005
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/03/2017,276.7613804,281.6226784,0.001488005,3.988863629,0.358289857
BE2,Vlaams Gewest,17/03/2017,276.9120319,281.801713,0.001401364,4.091825064,0.390395463
BE3,Région wallonne,17/03/2017,276.8256056,280.7651611,8.97E-04,3.828894557,0.038973393
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/03/2017,281.9656969,283.1893291,0.009799069,5.779671993,1.411405375
BE2,Vlaams Gewest,18/03/2017,282.0549919,283.499218,0.009101584,5.711018299,0.950246042
BE3,Région wallonne,18/03/2017,280.6697586,281.4530233,0.014003522,5.766066246,1.656418985
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/03/2017,281.167892,283.9482692,4.28E-04,5.935425622,2.644483072
BE2,Vlaams Gewest,19/03/2017,281.4582032,284.1934516,5.94E-04,5.832597461,2.527658508
BE3,Région wallonne,19/03/2017,280.6281441,282.7368161,0.001774092,5.604273734,2.267206776
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/03/2017,279.9401812,283.6197268,8.21E-04,4.300107515,4.47417664
BE2,Vlaams Gewest,20/03/2017,280.4164526,283.8183355,0.001387618,4.393150088,4.163895806
BE3,Région wallonne,20/03/2017,278.6736757,282.2801549,5.16E-04,4.048152981,4.037896531
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/03/2017,275.3687917,281.0264826,0.002018113,3.596026226,1.184531558
BE2,Vlaams Gewest,21/03/2017,275.551016,281.1078597,0.001785286,3.596534052,1.170315359
BE3,Région wallonne,21/03/2017,275.8455889,280.1578584,0.002881184,3.32586231,0.960341381
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/03/2017,273.8338002,279.9402107,4.31E-05,-1.517699504,2.956991484
BE2,Vlaams Gewest,22/03/2017,274.2502892,280.1281063,1.42E-04,-1.751800702,2.881153671
BE3,Région wallonne,22/03/2017,273.683163,278.4837428,3.72E-04,-1.714102087,2.787259595
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/03/2017,277.3160734,281.8739711,3.47E-05,-3.988900718,-0.97590992
BE2,Vlaams Gewest,23/03/2017,277.3554711,281.8474661,1.41E-04,-3.996927725,-1.140772197
BE3,Région wallonne,23/03/2017,276.9182039,281.4508145,1.30E-04,-3.69080402,-0.008029217
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/03/2017,278.0705542,282.2244028,8.52E-07,-4.049346517,-2.183791465
BE2,Vlaams Gewest,24/03/2017,277.9647602,282.1657076,2.47E-06,-4.016993429,-2.068148089
BE3,Région wallonne,24/03/2017,278.000595,281.9631322,7.63E-06,-3.876347391,-1.585278421
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/03/2017,274.9507481,282.0189661,1.71E-06,-4.373577694,-2.817878924
BE2,Vlaams Gewest,25/03/2017,274.8808473,282.056546,1.71E-06,-4.124441097,-2.746723849
BE3,Région wallonne,25/03/2017,275.0594481,281.5203238,1.71E-06,-4.512499946,-2.469588167
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/03/2017,276.0251822,282.1771995,3.00E-06,-3.514379989,-1.49926824
BE2,Vlaams Gewest,26/03/2017,276.5681224,282.111553,3.00E-06,-3.36587815,-1.476622263
BE3,Région wallonne,26/03/2017,274.9832914,281.8514189,3.00E-06,-3.318584511,-0.818136505
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/03/2017,277.0512749,282.9225009,4.38E-07,-2.090309357,1.177078993
BE2,Vlaams Gewest,27/03/2017,277.3177857,283.139498,4.38E-07,-2.206921776,0.782084726
BE3,Région wallonne,27/03/2017,275.7227136,282.5050358,4.38E-07,-2.338527781,1.615529291
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/03/2017,279.9794656,284.6937595,3.09E-04,1.97358013,2.317214268
BE2,Vlaams Gewest,28/03/2017,279.8444125,284.5064891,2.63E-04,1.851638216,2.094452409
BE3,Région wallonne,28/03/2017,279.5296539,284.2479667,2.08E-04,1.789159642,2.26805275
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/03/2017,280.756602,285.101546,5.89E-05,2.59533401,2.766965115
BE2,Vlaams Gewest,29/03/2017,280.9822249,285.2927492,9.84E-05,2.626390741,2.684311683
BE3,Région wallonne,29/03/2017,280.2513082,284.224371,6.11E-05,2.397444453,2.200951851
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/03/2017,281.6672976,288.495565,1.16E-06,-0.029555084,3.791383443
BE2,Vlaams Gewest,30/03/2017,281.9065391,288.5989705,3.56E-05,0.056621496,3.592258271
BE3,Région wallonne,30/03/2017,281.1111515,287.1611331,4.99E-05,-0.587775202,3.339311031
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,31/03/2017,282.0978146,287.848893,8.06E-04,1.092316931,3.56816108
BE2,Vlaams Gewest,31/03/2017,282.3402845,287.8502473,8.70E-04,1.063773952,3.123582796
BE3,Région wallonne,31/03/2017,281.0041692,286.8470237,3.16E-04,0.845971092,3.724836211
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/04/2017,281.1679297,284.1064686,0.004453894,1.209613572,2.323491805
BE2,Vlaams Gewest,01/04/2017,281.2456615,284.3699547,0.002248683,1.191931633,2.059952361
BE3,Région wallonne,01/04/2017,281.1142551,283.3933795,0.004182292,1.168490975,1.883584311
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/04/2017,279.5824633,283.281888,2.93E-04,0.992933277,-0.637827619
BE2,Vlaams Gewest,02/04/2017,280.0403933,283.2033439,3.75E-04,1.114819161,-0.687626575
BE3,Région wallonne,02/04/2017,278.7779891,282.7191078,1.98E-04,0.395749458,-0.982955331
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/04/2017,279.5065677,282.451338,9.54E-06,-1.124139449,-0.599323341
BE2,Vlaams Gewest,03/04/2017,279.4936837,282.4585282,1.34E-05,-0.993064892,-0.310254229
BE3,Région wallonne,03/04/2017,278.6437286,282.444413,1.62E-05,-1.014958357,-1.162311742
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/04/2017,279.2218096,282.922258,1.95E-04,0.817834749,-0.929054424
BE2,Vlaams Gewest,04/04/2017,279.4017379,282.8916449,1.33E-04,0.89291826,-0.930691194
BE3,Région wallonne,04/04/2017,278.0207645,282.3819178,2.95E-04,0.176303442,-1.364530375
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/04/2017,278.3560654,281.6968889,1.76E-05,1.408316227,-2.963663911
BE2,Vlaams Gewest,05/04/2017,278.6631937,282.1512845,1.51E-05,1.350224921,-3.027360107
BE3,Région wallonne,05/04/2017,277.8930664,281.0855619,7.65E-05,1.124754214,-3.195579947
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/04/2017,276.389541,280.4221323,2.42E-04,0.860978393,-2.426203457
BE2,Vlaams Gewest,06/04/2017,276.7198961,280.8972643,1.93E-04,0.94230485,-2.309806424
BE3,Région wallonne,06/04/2017,275.7118789,279.289326,2.06E-04,0.554824776,-2.691487384
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/04/2017,278.3397447,281.8304245,3.22E-06,1.478825436,-0.835078544
BE2,Vlaams Gewest,07/04/2017,278.603541,281.9676773,1.77E-05,1.513449189,-0.851559465
BE3,Région wallonne,07/04/2017,277.6725987,280.9073416,3.45E-05,1.082486731,-1.201050236
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/04/2017,278.6990937,282.3918335,3.73E-06,-0.656898171,-1.011017753
BE2,Vlaams Gewest,08/04/2017,278.7807634,282.7127341,1.82E-05,-0.703194379,-0.742401957
BE3,Région wallonne,08/04/2017,278.995361,282.4472714,6.03E-06,-0.764861196,-0.631892206
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/04/2017,280.0127141,285.9479474,4.26E-07,0.040924638,1.810897067
BE2,Vlaams Gewest,09/04/2017,279.9776841,285.8849386,4.26E-07,-0.155487046,1.795423948
BE3,Région wallonne,09/04/2017,279.8491031,285.7204888,4.26E-07,0.051887961,1.944014921
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/04/2017,278.1272678,283.1395472,1.32E-05,2.207552742,-2.16916911
BE2,Vlaams Gewest,10/04/2017,278.3400203,283.3173373,2.42E-05,2.20755343,-2.308238522
BE3,Région wallonne,10/04/2017,278.0407765,282.7411035,3.64E-05,2.05122891,-2.17393908
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/04/2017,277.3463134,281.8074011,2.15E-04,2.027846446,-0.074039005
BE2,Vlaams Gewest,11/04/2017,277.6336094,282.1904374,1.61E-04,2.295728283,0.064689402
BE3,Région wallonne,11/04/2017,276.0274515,280.9921525,7.40E-05,1.337481812,-0.753918119
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/04/2017,278.3284737,283.0849613,8.33E-05,4.384605554,1.504551638
BE2,Vlaams Gewest,12/04/2017,278.8517679,283.3146183,3.35E-04,4.26690308,1.151392366
BE3,Région wallonne,12/04/2017,277.6438227,282.2452216,8.55E-05,4.212655547,0.986863784
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/04/2017,277.4789516,282.1649066,6.24E-04,2.906063176,-0.991911437
BE2,Vlaams Gewest,13/04/2017,277.588144,282.3877828,3.83E-04,2.972566386,-1.051288929
BE3,Région wallonne,13/04/2017,277.1283544,281.7009335,4.61E-04,2.995565676,-0.987885226
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/04/2017,277.2602938,282.260084,2.75E-04,2.179912966,1.150660021
BE2,Vlaams Gewest,14/04/2017,277.7901648,282.5925886,3.62E-04,2.277155546,0.990607587
BE3,Région wallonne,14/04/2017,276.2923895,281.4462159,7.43E-05,1.774193891,0.364616009
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/04/2017,277.7132381,282.0592677,0.003643008,3.199309136,0.025791963
BE2,Vlaams Gewest,15/04/2017,277.969952,282.5524531,0.003275789,3.448180309,-0.281519994
BE3,Région wallonne,15/04/2017,277.6699473,280.7861124,0.00368897,3.011187439,0.241405313
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/04/2017,275.4524512,281.4435919,0.00152063,3.279843823,-0.807471048
BE2,Vlaams Gewest,16/04/2017,276.036803,281.6707518,0.001428269,3.269304029,-0.914530264
BE3,Région wallonne,16/04/2017,275.1184792,280.1862056,0.00118327,3.285774646,-0.955647844
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/04/2017,275.9256344,280.568969,0.005662179,1.326745871,-2.648812293
BE2,Vlaams Gewest,17/04/2017,276.013186,280.8141275,0.005361226,0.839151807,-2.93084708
BE3,Région wallonne,17/04/2017,275.3688714,279.4633427,0.005904422,1.621916591,-2.280149891
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/04/2017,275.6723256,278.9348245,0.003395361,0.326554842,-2.323704313
BE2,Vlaams Gewest,18/04/2017,275.4404733,279.5134415,0.002772967,0.184099769,-2.788205985
BE3,Région wallonne,18/04/2017,274.547642,277.4299229,0.002923412,0.541180458,-2.777380626
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/04/2017,269.8794555,277.6045772,8.52E-07,-2.355259977,-2.608556136
BE2,Vlaams Gewest,19/04/2017,270.3580231,278.1284526,1.08E-06,-2.241689237,-2.440813439
BE3,Région wallonne,19/04/2017,269.3189648,276.1020422,2.64E-05,-2.49117177,-2.934394857
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/04/2017,270.9183998,278.6015866,8.58E-07,0.011985822,0.314704066
BE2,Vlaams Gewest,20/04/2017,271.818076,279.2509224,8.59E-07,0.326459998,0.410574363
BE3,Région wallonne,20/04/2017,270.2452557,277.1746029,8.58E-07,-0.612117617,-0.560791746
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/04/2017,277.3397888,282.6082532,5.02E-04,2.565187559,0.386137141
BE2,Vlaams Gewest,21/04/2017,278.2288242,283.1618394,3.87E-04,2.817823275,0.316790197
BE3,Région wallonne,21/04/2017,276.0525108,280.939782,4.90E-04,1.972942127,0.090963893
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/04/2017,276.7387946,281.7466686,7.17E-04,1.083631248,-2.611209322
BE2,Vlaams Gewest,22/04/2017,276.8183486,282.0252306,8.52E-04,1.132242817,-2.618541834
BE3,Région wallonne,22/04/2017,276.6434262,280.6154792,0.001179303,1.288906745,-2.593975849
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/04/2017,274.0713874,279.9718316,8.25E-06,0.461914263,-1.021110482
BE2,Vlaams Gewest,23/04/2017,274.3670214,280.669816,8.22E-05,0.598998343,-1.060807087
BE3,Région wallonne,23/04/2017,273.2376955,278.3555421,2.89E-05,0.146801878,-1.642575234
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/04/2017,276.2035921,282.1985202,5.52E-04,2.380452531,1.623489228
BE2,Vlaams Gewest,24/04/2017,276.8552633,282.592288,0.001482193,2.705484095,1.513738791
BE3,Région wallonne,24/04/2017,274.7964864,280.8641008,8.68E-05,1.80260979,1.280308152
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/04/2017,273.4454507,279.7527258,0.001986937,3.092766991,-2.256716511
BE2,Vlaams Gewest,25/04/2017,273.4387829,279.9701687,0.001863077,3.297042544,-2.343647092
BE3,Région wallonne,25/04/2017,272.9134972,279.0095204,0.001855124,2.685217214,-2.254150769
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/04/2017,273.786536,278.5900035,0.002829452,1.371504617,-2.038306819
BE2,Vlaams Gewest,26/04/2017,274.5071219,279.1379492,0.002317357,1.264092651,-2.249848063
BE3,Région wallonne,26/04/2017,272.9251582,277.4258524,0.002270734,1.088085737,-1.809992377
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/04/2017,274.2440108,279.0402444,9.37E-04,1.775029906,-1.375566613
BE2,Vlaams Gewest,27/04/2017,274.4792124,279.5807128,0.001055114,1.958502103,-1.274947831
BE3,Région wallonne,27/04/2017,273.1522734,277.8102619,0.001244485,1.247073918,-1.866746401
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/04/2017,276.0705393,280.649903,0.002450712,2.22217531,-0.632779886
BE2,Vlaams Gewest,28/04/2017,276.4310299,280.9765463,0.002112444,2.116422295,-0.821718135
BE3,Région wallonne,28/04/2017,275.61541,279.0015254,0.002491573,2.17082425,-0.388433345
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/04/2017,274.6427547,281.2772721,1.30E-05,-1.427601668,0.438045067
BE2,Vlaams Gewest,29/04/2017,275.3336723,281.7930652,5.21E-05,-1.203123379,0.721498355
BE3,Région wallonne,29/04/2017,273.9442414,280.294408,3.54E-06,-1.150627673,0.010376931
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/04/2017,276.0886153,286.022579,1.31E-06,-4.118880433,3.414149038
BE2,Vlaams Gewest,30/04/2017,276.0799586,286.0681219,2.16E-05,-4.283721414,2.800413823
BE3,Région wallonne,30/04/2017,275.4484124,284.8705712,1.53E-04,-3.88818497,3.648905441
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/05/2017,278.2900181,283.7346141,0.001060653,0.605296418,3.473473109
BE2,Vlaams Gewest,01/05/2017,278.561446,284.1690065,9.45E-04,0.039585022,3.332519056
BE3,Région wallonne,01/05/2017,277.2959813,282.2036932,0.001712491,1.263385263,3.213568923
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/05/2017,279.3824031,282.3397289,0.003505543,-0.007147556,-1.451207291
BE2,Vlaams Gewest,02/05/2017,279.8723692,282.6227891,0.00408127,-0.304881739,-1.677441797
BE3,Région wallonne,02/05/2017,277.8978301,281.5772634,0.002907416,0.295267619,-1.424433704
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/05/2017,279.9381181,283.1489231,0.005272051,-1.812634353,-1.140192121
BE2,Vlaams Gewest,03/05/2017,280.2677558,283.4147676,0.005260677,-1.927143219,-1.221253367
BE3,Région wallonne,03/05/2017,279.7897681,282.3225336,0.005867889,-1.407772649,-0.480282329
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/05/2017,281.6824565,284.3611616,0.003502343,-2.384226443,-2.720343838
BE2,Vlaams Gewest,04/05/2017,281.539778,284.6080408,0.004306836,-2.576260154,-2.703150687
BE3,Région wallonne,04/05/2017,281.3310374,283.2750895,0.006940756,-1.877067306,-2.428693985
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/05/2017,279.1008264,283.0662355,5.08E-04,-2.62121749,-1.900324374
BE2,Vlaams Gewest,05/05/2017,279.0959832,283.0962193,4.51E-04,-2.723166708,-1.875875572
BE3,Région wallonne,05/05/2017,279.3419524,282.9739764,4.95E-04,-2.397410934,-1.39234182
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/05/2017,282.0081651,286.3594591,5.76E-04,-2.682379106,-0.759079697
BE2,Vlaams Gewest,06/05/2017,281.7206514,286.4346128,2.84E-04,-3.015632226,-1.384887286
BE3,Région wallonne,06/05/2017,281.4462882,285.7351306,0.001300792,-2.404671108,0.441613604
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/05/2017,281.3035872,284.4441892,0.001377225,1.902661422,-3.107496261
BE2,Vlaams Gewest,07/05/2017,281.3338653,284.5043983,7.79E-04,1.618730989,-3.279356585
BE3,Région wallonne,07/05/2017,281.7181767,284.2637595,0.002420091,1.894012307,-2.845411092
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/05/2017,277.9069992,283.0196858,4.66E-04,1.063233942,-3.265888351
BE2,Vlaams Gewest,08/05/2017,278.1372631,283.1623069,5.54E-04,0.854183533,-3.614673062
BE3,Région wallonne,08/05/2017,277.7226399,281.4805618,4.26E-04,1.396931364,-3.134048544
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/05/2017,275.6616288,281.8145046,8.37E-07,-0.950510376,-2.269759487
BE2,Vlaams Gewest,09/05/2017,275.9471634,282.1426373,8.43E-07,-0.875194941,-2.259155065
BE3,Région wallonne,09/05/2017,275.3092164,281.0982345,3.05E-06,-1.298274436,-2.192705035
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/05/2017,277.4415157,284.0293312,8.68E-07,-2.014353178,-0.416690841
BE2,Vlaams Gewest,10/05/2017,277.4721684,284.0002108,8.68E-07,-1.869246535,-0.580042884
BE3,Région wallonne,10/05/2017,276.7563233,283.5876305,8.66E-07,-1.711688818,0.404377514
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/05/2017,283.0220885,288.0779003,0.002484621,-1.234639552,2.207179777
BE2,Vlaams Gewest,11/05/2017,282.8377363,288.1005639,0.003496604,-1.613738164,1.742648686
BE3,Région wallonne,11/05/2017,282.4173261,287.7616005,0.002950224,-0.813704172,3.515864327
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/05/2017,285.0361315,289.0411902,0.005183212,1.131989828,3.474783733
BE2,Vlaams Gewest,12/05/2017,285.245129,289.1369934,0.005006552,0.85688376,3.158837585
BE3,Région wallonne,12/05/2017,284.6376519,288.1059424,0.005132873,0.906350006,3.523529356
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/05/2017,284.1267573,287.9625509,0.001026694,1.816623325,2.60350943
BE2,Vlaams Gewest,13/05/2017,284.1671644,288.1378177,8.13E-04,1.751615847,2.404640762
BE3,Région wallonne,13/05/2017,283.7704332,287.3330563,0.00263574,1.8405647,2.514567337
